0,-31.9,0
0,-31.93207,-0.469697
0,-31.93207,-1.582893
0,-31.93207,-3.38827
0,-31.93207,-3.060019
0,-31.93207,-1.119061
0.002941108,-31.9322,0.04408598
1.13309,-32.45863,1.3
2.353971,-34.21855,1.3
3.5165,-37.21249,1.3
4.625167,-41.3001,1.3
5.68305,-46.54121,1.17869
6.328964,-52.69844,0.6434999
6.099237,-59.08912,-0.1485825
5.643278,-65.04739,-0.120039
5.343972,-70.61391,0.2224832
5.44229,-75.99347,0.4294233
5.598431,-81.59756,0.4436951
5.758441,-87.36995,0.4508309
5.92334,-93.31123,0.4508309
6.082918,-99.40932,0.4508309
6.214929,-105.561,0.4436951
6.354496,-111.9491,0.4508309
6.477055,-118.4671,0.4508309
6.593133,-125.1024,0.4436951
6.715449,-131.8722,0.4436951
6.839291,-138.7637,0.4508309
6.944389,-145.7637,0.4436951
7.040096,-152.8732,0.4508309
7.148068,-160.0844,0.4508309
7.238741,-167.3973,0.4508309
7.322126,-174.7941,0.4508309
7.403402,-182.2789,0.4436951
7.490014,-189.7287,0.4508309
7.582522,-197.3881,0.4508309
7.64635,-205.1353,0.4436951
7.712959,-212.9407,0.4579668
7.780622,-220.8141,0.4508309
7.851622,-228.7612,0.4508309
7.905154,-236.7578,0.4508309
7.95435,-244.8145,0.4508309
8.016063,-252.9488,0.4508309
8.053362,-261.1033,0.4508309
8.097483,-269.3082,0.4508309
8.142226,-277.5576,0.4579668
8.180171,-285.8542,0.4508309
8.221319,-294.1842,0.4508309
8.262503,-302.557,0.4508309
8.303231,-310.9691,0.4436951
8.345474,-319.4297,0.4508309
8.385357,-327.9288,0.4508309
8.39836,-336.4583,0.4508309
8.432817,-344.8784,0.4508309
8.461261,-353.456,0.4508309
8.488723,-362.0679,0.4508309
8.507308,-370.7008,0.4579668
8.537133,-379.3674,0.4579668
8.556057,-388.0493,0.4508309
8.564724,-396.7514,0.4508309
8.586395,-405.3303,0.4508309
8.616352,-414.0698,0.4508309
8.627278,-422.7023,0.4508309
8.652099,-431.4649,0.4436951
8.677503,-440.13,0.4508309
8.702033,-448.9593,0.4508309
8.710348,-457.8063,0.4508309
8.714083,-466.6592,0.4508309
8.724972,-475.5172,0.4508309
8.746205,-484.3993,0.4508309
8.764043,-493.1513,0.4508309
8.763779,-502.0514,0.4508309
8.770855,-510.9585,0.4508309
8.49671,-519.7907,0
8.326445,-528.1186,0.8575759
9.090158,-536.942,1.3
9.92461,-546.6093,1.3
10.71019,-557.1132,1.3
10.4335,-568.0275,0
10.36503,-578.4975,0.8647118
10.95923,-589.1515,1.164419
11.56548,-600.4215,1.171555
12.11757,-612.2852,1.000293
12.53894,-624.8013,1.043108
12.93323,-637.756,0.9717498
13.27716,-651.0738,0.9860215
13.59902,-664.7363,0.9788857
13.8884,-678.488,0.9788857
14.17445,-692.7544,0.9788857
14.4214,-707.2828,0.9860215
14.68822,-722.0806,0.9788857
14.92041,-737.1151,0.9788857
15.14409,-752.3939,0.9788857
15.36296,-767.8915,0.9860215
15.56633,-783.6101,0.9860215
15.77368,-799.5369,0.9860215
15.96705,-815.6788,0.9860215
16.1587,-832.0104,0.9931574
16.33359,-848.5172,0.9860215
16.49752,-865.192,0.9860215
16.65552,-881.7729,0.9860215
16.81162,-898.7714,1.000293
16.96095,-915.6619,0.9860215
17.10608,-932.9661,0.9788857
17.2309,-950.4101,0.9860215
