0,5.72,-0.1926302
0,5.72,-0.3785192
0,5.72,-0.1926302
0,5.72,-0.1926302
0,5.72,-0.1926302
0,5.72,-0.1926302
0,5.72,-0.1926302
0,5.72,-0.1926302
0,5.72,-0.1926302
0,5.727757,-0.1926302
0,5.893457,-0.1424922
0,6.51402,-0.1391472
0,7.689803,-0.1067778
0,9.256471,0
0,11.42861,0
0.2521204,14.07954,0.05240591
0.480898,16.37525,0.1729381
0.8926666,18.87758,0.3044997
0.7931393,22.22717,0
1.103564,26.8272,0.8152236
1.911916,31.78158,0.8911394
2.091482,36.75631,-6
2.299936,43.11439,1.3
1.912814,50.18328,1.3
3.103228,56.41379,1.3
4.244986,62.23722,1.3
5.318147,66.65281,1.3
5.200156,69.77868,0
5.787801,73.05051,1.3
6.785445,74.90977,1.3
7.737194,76.03207,1.3
8.640533,76.50581,1.3
8.600342,76.56203,0
9.149432,76.17529,1.3
8.869411,75.4597,1.124863
8.379114,75.19551,1.3
9.252601,74.03502,1.3
10.08085,71.40236,1.3
10.87491,68.08511,1.3
10.2357,64.70069,0
10.60133,61.7866,1.3
9.98027,58.94008,1.3
10.77858,56.09662,1.3
11.52686,52.79713,1.3
12.15012,48.88754,1.3
11.47648,44.60847,0
11.28344,40.47455,0.4303147
11.88247,36.476,1.3
12.3305,32.39706,1.031991
12.19299,28.43961,0
11.613,25.38106,0
10.96744,22.50598,0
10.48439,20.21628,0
10.01016,18.08081,0
9.473472,15.66455,0
8.726614,13.47586,0
8.242748,12.52878,0
7.784931,12.71777,0.1322095
7.561415,13.87277,0.3891455
7.461476,15.69855,0.221866
7.548344,18.05936,0.3302427
7.692377,20.62775,1.168666
8.016403,23.23291,0.5665802
8.419139,25.6138,0.6896831
8.919599,27.56262,0.8195325
9.522516,28.80539,0.9029615
10.16128,29.01633,0.9662214
10.63577,28.33215,0.9191602
10.95197,26.70313,0.8617384
11.15427,24.19095,0.6822694
10.79627,21.48337,0
10.26761,20.20779,0.596435
10.22001,20.02448,0.53443
10.21386,19.67499,0.5250794
10.16268,18.71613,0.5067176
9.799398,17.37863,0
9.293968,15.96304,0.3847463
8.787895,14.35806,-0.4445544
7.169477,14.27057,0
7.897571,14.43243,1.3
8.777258,13.58142,1.3
