0.9193807,-32.41705,0.9521017
1.803429,-33.78476,0.9521017
2.645416,-36.0204,0.9521017
3.437968,-39.07573,0.9521017
4.201291,-42.91683,0.9521017
4.924898,-47.48399,0.9452591
5.610222,-52.75844,0.9452591
6.263186,-58.71334,0.9521017
6.887314,-65.29435,0.9521017
7.479302,-72.49829,0.9452591
8.045418,-80.2816,0.9521017
8.586817,-88.63705,0.9521017
9.0964,-97.49361,0.9521017
9.583631,-106.839,0.9521017
10.04555,-116.6564,0.9521017
10.4796,-126.9246,0.9521017
10.89903,-137.6278,0.9521017
11.29786,-148.7396,0.9521017
11.67123,-160.2318,0.9521017
12.02946,-172.0921,0.9521017
12.37166,-184.3382,0.9521017
12.69923,-196.8954,0.9521017
13.01077,-209.759,0.9452591
13.2968,-222.9367,0.9521017
13.57787,-236.4049,0.9521017
13.84795,-250.3028,0.9521017
14.09747,-264.3069,0.9521017
14.33574,-278.5446,0.9521017
14.56633,-293.0221,0.9521017
14.77931,-307.7222,0.9521017
14.99437,-322.6132,0.9521017
15.19451,-337.7424,0.9521017
15.38906,-353.0443,0.9521017
15.56485,-368.5591,0.9521017
15.73326,-384.2106,0.9521017
15.89366,-400.0447,0.9521017
16.04537,-416.0208,0.9521017
16.17989,-432.1528,0.9521017
16.32461,-448.4089,0.9521017
16.4557,-464.8192,0.9521017
16.57741,-481.3373,0.9521017
16.69925,-498.2212,0.9521017
16.8187,-515.0059,0.9521017
16.92768,-531.8875,0.9521017
17.02976,-548.9069,0.9521017
17.12617,-566.0099,0.9521017
17.2125,-583.196,0.9521017
17.30232,-600.4753,0.9521017
17.39051,-617.8321,0.9521017
17.472,-635.2712,0.9521017
17.54728,-652.8177,0.9521017
17.62325,-670.4163,0.9521017
17.68985,-688.0884,0.9521017
17.75556,-705.8371,0.9521017
17.81987,-723.6327,0.9521017
17.88392,-741.4941,0.9521017
17.94433,-759.4258,0.9521017
17.99251,-777.6662,0.9521017
18.0487,-795.6911,0.9521017
18.09174,-813.7847,0.9521017
18.13275,-831.9046,0.9521017
18.17869,-850.0714,0.9521017
18.22201,-868.2988,0.9521017
18.26615,-886.5715,0.9521017
18.30323,-904.889,0.9521017
18.33743,-923.2144,0.9521017
18.38012,-941.5931,0.9521017
18.40942,-960.0038,0.9521017
18.4455,-978.597,0.9521017
18.47069,-997.1149,0.9521017
18.50067,-1015.641,0.9521017
18.52542,-1034.175,0.9521017
18.5501,-1052.739,0.9521017
18.57641,-1071.307,0.9521017
18.60583,-1089.908,0.9521017
18.62875,-1108.561,0.9521017
18.6411,-1127.22,0.8973608
18.65453,-1145.902,0.9521017
18.68102,-1164.585,0.9521017
18.69491,-1183.308,0.9521017
18.70886,-1202.038,0.9521017
18.72271,-1220.784,0.9521017
18.73512,-1239.545,0.9521017
18.75106,-1258.292,0.9521017
18.75974,-1277.077,0.9521017
18.78131,-1295.867,0.9521017
18.79198,-1314.685,0.9521017
18.80595,-1333.503,0.9521017
18.8147,-1352.334,0.9521017
18.82544,-1371.192,0.9521017
18.84188,-1390.042,0.9521017
18.8456,-1408.916,0.9521017
18.85375,-1427.798,0.9521017
18.86942,-1446.707,0.9521017
18.88488,-1465.598,0.9521017
18.89318,-1484.529,0.9521017
18.9057,-1503.49,0.9521017
18.91023,-1522.449,0.9521017
18.91624,-1541.369,0.9521017
18.92165,-1560.31,0.9521017
18.92797,-1579.267,0.9521017
18.93431,-1598.231,0.9521017
18.94988,-1617.21,0.9521017
18.95141,-1636.181,0.9521017
18.96275,-1655.418,0.9521017
18.9668,-1674.402,0.9521017
18.96425,-1693.415,0.9521017
18.96927,-1712.445,0.9521017
18.96881,-1731.426,0.9521017
18.97504,-1750.423,0.9521017
18.97186,-1769.4,0.9521017
18.98132,-1788.411,0.9521017
18.98782,-1807.407,0.9521017
18.99749,-1826.418,0.9521017
18.99894,-1845.557,0.9452591
19.00103,-1864.587,0.9521017
