0,7.174904,-1.478333
0.4070511,8.453032,0.9521017
1.321987,9.815207,0.9521017
2.14011,11.15015,0.9452591
2.967298,12.42124,0.9521017
3.749861,13.62449,0.9521017
4.494771,14.76942,0.9521017
5.201383,15.86086,0.9521017
5.877504,16.89801,0.9521017
6.532584,17.88251,1
7.137323,18.81097,0.9521017
7.727672,19.69634,0.9521017
8.276659,20.5351,0.9521017
8.802468,21.33571,0.9521017
8.867369,22.26118,0.9589443
9.366005,23.40846,0.9521017
9.843596,24.4928,0.9521017
10.29148,25.52409,0.9521017
10.7167,26.50475,0.9521017
11.1243,27.43404,0.9521017
11.51291,28.31971,0.9589443
11.87448,29.16351,0.9521017
12.22238,29.97159,0.9521017
12.55487,30.73657,0.9521017
12.87157,31.46361,0.9521017
13.17578,32.16055,0.9521017
13.46437,32.81476,0.9521017
13.72929,33.43483,0.9521017
13.98863,34.02692,0.9521017
14.23233,34.59032,0.9521017
14.47034,35.12656,0.9521017
14.69377,35.64456,0.9521017
14.90762,36.13708,0.9521017
15.1077,36.60538,0.9521017
15.30076,37.05249,0.9521017
15.48354,37.47397,0.9521017
15.65786,37.87201,0.9521017
15.82653,38.24155,0.9452591
15.9819,38.59097,0.9521017
16.13521,38.92368,0.9521017
16.2772,39.23367,0.9521017
16.41746,39.53253,0.9521017
16.54356,39.81116,0.9521017
16.66593,40.07864,0.9521017
16.782,40.33423,0.9521017
16.89605,40.57208,0.9521017
17.00164,40.79013,0.9521017
17.10039,40.99591,0.9521017
17.19221,41.19684,0.9521017
17.27838,41.39258,0.9521017
17.3639,41.58185,0.9521017
17.45258,41.75787,0.9521017
17.53479,41.91974,0.9521017
17.60682,42.06976,0.9521017
17.67883,42.21814,0.9521017
17.74466,42.35956,0.9521017
17.80745,42.4975,0.9521017
17.87011,42.62994,0.9521017
17.92299,42.75488,0.9521017
17.97222,42.87897,0.9521017
18.01943,42.99353,0.9521017
18.06553,43.10718,0.9521017
18.11594,43.21796,0.9521017
18.1554,43.328,0.9521017
18.19626,43.43744,0.9521017
18.23375,43.53833,0.9521017
18.27716,43.64038,0.9657869
18.32195,43.73413,0.9521017
18.36188,43.81915,0.9521017
18.39746,43.89459,0.9521017
18.4267,43.96698,0.9521017
18.46223,44.03302,0.9521017
18.49006,44.09723,0.9521017
18.52052,44.15759,0.9521017
18.54163,44.22144,0.9521017
18.56439,44.28625,0.9521017
18.59567,44.34058,0.9521017
18.61479,44.37866,0.9521017
18.63405,44.41968,0.9521017
18.65079,44.46509,0.9521017
18.66738,44.50989,0.9521017
18.67724,44.5553,0.9521017
17.9976,44.85303,0.9521017
18.05708,45.56836,0.9521017
18.10534,46.23975,0.9521017
18.15107,46.88025,0.9521017
18.19501,47.49365,0.9521017
18.23885,48.07971,0.9521017
18.27628,48.63281,0.9521017
18.31222,49.15796,0.9521017
18.34607,49.66382,0.9521017
18.37819,50.146,0.9521017
18.41398,50.59973,0.9521017
18.44558,51.03162,0.9521017
18.477,51.44678,0.9521017
18.50575,51.84448,0.9521017
18.5313,52.2262,0.9521017
18.55674,52.59387,0.9521017
18.58445,52.93726,0.9521017
18.60532,53.26086,0.9521017
18.62087,53.5719,0.9521017
18.64569,53.87024,0.9521017
18.66647,54.15698,0.9521017
18.67879,54.43481,0.9521017
18.69519,54.70959,0.9521017
18.70975,54.9729,0.9521017
18.72674,55.2196,0.9521017
18.7399,55.45654,0.9521017
18.75471,55.67786,0.9521017
18.77381,55.88391,0.9521017
18.78978,56.07446,0.9521017
18.79637,56.25854,0.9521017
18.80772,56.44104,0.9521017
18.82071,56.61938,0.9521017
18.82998,56.79419,0.9521017
18.84215,56.95728,0.9521017
