0,6.849999,-1.725001
0,6.849999,-1.725001
0,6.849999,-1.725001
0,6.849999,-1.725001
0,6.849999,-1.725001
0,6.849999,-1.725001
0,6.849999,-1.725001
0,6.849999,-1.725001
0,6.849999,-1.725001
0,6.849999,-1.725001
0,6.849999,-1.725001
0,6.849999,-1.725001
0,6.849999,-1.725001
0,6.849999,-1.725001
0,6.875096,-1.707958
0,7.607614,-0.8681388
0,9.553826,0
0.9224908,12.09976,1.3
2.140271,13.68983,1.3
3.320935,14.32877,1.3
4.412405,14.06738,1.3
4.134366,13.566,-0.04245186
3.919995,13.60703,0.07724333
4.11584,13.90077,0.7329798
4.332951,14.02448,-0.009183884
4.193592,14.45673,0.4541574
4.922368,14.78951,1.194978
4.645161,14.98171,0
4.880291,15.47036,1.097424
5.146353,15.58347,0
5.020916,15.98826,0.5517654
5.663322,16.18331,-0.4107628
5.318419,16.43378,0.1269751
5.789074,16.63444,1.270031
5.552609,16.20216,0
5.325795,16.01357,0.1845932
5.42313,16.49063,0.5922003
5.960607,17.34899,0.947721
6.432405,18.12614,0.5452194
6.494444,18.74688,0.4796677
6.165761,16.26041,-1.339994
3.697717,11.32936,-2.325597
1.54902,8.759377,-1.635474
0.3248084,7.901955,-0.7399249
0,7.82,-0.2700005
0,7.82,-0.2700005
0,7.82,-0.2700005
0,7.82,-0.2700005
0,7.82,-0.2700005
0,7.82,-0.2700005
0,7.82,-0.2700005
0,7.82,-0.2700005
0,7.82,-0.2700005
0,7.82,-0.2700005
0,7.82,-0.2700005
0,7.82,-0.2700005
0,7.82,-0.2700005
0,7.82,-0.2700005
0,7.82,-0.2700005
0,7.82,-0.2700005
0,7.992897,-0.01065445
0,7.992897,-0.01065445
0,7.992897,-0.01065445
0,7.992897,-0.01065445
0,7.992897,-0.01065445
0,7.992897,-0.01065445
0,7.992897,-0.01065445
0,7.992897,-0.01065445
0,7.992897,-0.01065445
0,7.992897,-0.01065445
0,7.992897,-0.01065445
0,7.992897,-0.01065445
0,7.992897,-0.01065445
0,7.992897,-0.01065445
0,7.992897,-0.01065445
0,7.992897,-0.01065445
0,7.992897,-0.01065445
